"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1,068289196E1;4,463893068E-1;-5,494502833E-1;-4,112112880E-1;8,186902653E-1
1,069286396E1;5,340344647E-1;-5,217482221E-1;-4,764410716E-1;8,856693015E-1
1,070283496E1;6,364243271E-1;-4,624342858E-1;-5,369907439E-1;9,524917070E-1
1,071280696E1;6,812737137E-1;-3,520295718E-1;-5,799864900E-1;9,614795999E-1
1,072277896E1;6,279156782E-1;-2,484451233E-1;-6,090582615E-1;9,093706857E-1
1,073275096E1;5,477824382E-1;-1,762970603E-1;-5,514883304E-1;7,970480736E-1
1,074272296E1;5,307652134E-1;-6,417743102E-2;-5,206670719E-1;7,462738466E-1
1,075269496E1;5,542227808E-1;3,199355207E-2;-4,946095401E-1;7,435220745E-1
1,076266696E1;5,642846695E-1;5,479535423E-2;-4,848943913E-1;7,460176203E-1
1,077263896E1;5,806160159E-1;6,526318587E-2;-5,205916429E-1;7,825534486E-1
1,078260996E1;5,715269577E-1;1,202111524E-1;-5,783095086E-1;8,219097713E-1
1,079258196E1;5,041421827E-1;1,833438322E-1;-6,442959219E-1;8,383862691E-1
1,080255396E1;4,742310434E-1;2,328429978E-1;-7,579008901E-1;9,238640070E-1
1,081252596E1;4,385626625E-1;2,491581181E-1;-8,473872632E-1;9,861450961E-1
1,082249796E1;3,822947600E-1;2,689597870E-1;-8,550213879E-1;9,744486772E-1
1,083246996E1;3,321645337E-1;3,472917923E-1;-7,785766447E-1;9,149461504E-1
1,084244196E1;2,948961353E-1;3,980288134E-1;-6,588589972E-1;8,243093140E-1
1,085241396E1;2,949739764E-1;4,133607244E-1;-5,297513062E-1;7,338345738E-1
1,086238596E1;3,489641690E-1;3,737443035E-1;-4,296896589E-1;6,679026865E-1
1,087235696E1;4,028136630E-1;2,728682122E-1;-3,273739100E-1;5,864209966E-1
1,088232896E1;4,197713924E-1;1,999234660E-1;-1,567223364E-1;4,906519182E-1
1,089230096E1;3,909364332E-1;1,162154576E-1;-2,351808608E-2;4,085222488E-1
1,090227296E1;3,354424828E-1;1,543562606E-2;1,529742712E-1;3,690000616E-1
1,091224496E1;3,442919514E-1;-9,394896805E-2;3,436741930E-1;4,954546471E-1
1,092221696E1;4,000143816E-1;-2,378700683E-1;4,307918590E-1;6,341729265E-1
1,093218896E1;4,858668564E-1;-3,776845229E-1;5,347366422E-1;8,152640538E-1
1,094216096E1;4,885527018E-1;-4,564206438E-1;5,927679187E-1;8,935196427E-1
1,095213296E1;3,670401053E-1;-4,034701592E-1;2,925747907E-1;6,189560699E-1
1,096210496E1;4,032973009E-1;-4,854682955E-1;2,885600924E-2;6,317917759E-1
1,097207596E1;4,041927288E-1;-7,274429630E-1;1,382281780E-1;8,435947224E-1
1,098204796E1;4,179278384E-1;-7,954806527E-1;2,534762138E-1;9,336505438E-1
1,099201996E1;4,964469545E-1;-7,159542806E-1;6,629134566E-1;1,094762240E0
1,100199196E1;3,938183796E-1;-7,112877640E-1;1,671917760E0;1,859121351E0
1,101196396E1;5,255141214E-2;-7,695179920E-1;3,072994246E0;3,168313941E0
1,102193596E1;-2,448774447E-1;-7,427237110E-1;4,155650078E0;4,228596818E0
1,103190796E1;-1,859619230E-1;-6,857749734E-1;4,617319914E0;4,671671257E0
1,104187996E1;-3,204383813E-2;-7,261993334E-1;4,863602883E0;4,917623947E0
1,105185196E1;7,519262782E-1;-1,088298030E0;4,570897699E0;4,758454739E0
1,106182296E1;1,966049372E0;-1,540512260E0;3,141963909E0;4,013784419E0
1,107179496E1;2,789948663E0;-1,881551113E0;1,695249905E0;3,768012788E0
1,108176696E1;3,835381120E0;-2,071890992E0;9,649800324E-1;4,464758345E0
1,109173896E1;4,147283005E0;-1,679044785E0;-6,310285896E-1;4,518555609E0
1,110171096E1;3,644075134E0;-1,268354046E0;-1,907941790E0;4,304445079E0
1,111168296E1;2,812730584E0;-1,327997400E0;-2,264913136E0;3,847708662E0
1,112165496E1;1,726351537E0;-1,420380776E0;-1,907416710E0;2,938708846E0
1,113162696E1;5,561374515E-1;-1,115663218E0;-1,383223767E0;1,862069083E0
1,114159896E1;-1,871019108E-1;-5,241107896E-1;-1,145660166E0;1,273670467E0
1,115156996E1;-3,749159393E-1;5,715733700E-2;-1,084171430E0;1,148588966E0
1,116154196E1;-1,851510604E-1;3,292259424E-1;-8,606388080E-1;9,398775421E-1
1,117151396E1;3,871985275E-1;1,740452244E-1;-5,139807808E-1;6,666263443E-1
1,118148596E1;9,518770069E-1;-2,231211977E-1;-2,752793115E-1;1,015692672E0
1,119145796E1;1,095178375E0;-5,187880692E-1;-7,947710931E-2;1,214443636E0
1,120142996E1;1,209595668E0;-5,905847146E-1;3,807239056E-2;1,346611114E0
1,121140196E1;1,261114608E0;-5,530216165E-1;6,013042688E-2;1,378353594E0
1,122137396E1;1,233020199E0;-5,322960144E-1;-2,728603184E-2;1,343287901E0
1,123134596E1;1,161226696E0;-5,796542220E-1;-1,275400525E-1;1,304113845E0
1,124131696E1;1,006323575E0;-6,422917157E-1;-1,310349333E-1;1,200997893E0
1,125128896E1;7,890877457E-1;-6,582353917E-1;-9,020148754E-2;1,031537498E0
1,126126096E1;6,688345664E-1;-6,627167708E-1;-7,367667139E-2;9,444371062E-1
1,127123296E1;6,472513971E-1;-6,871446837E-1;-3,695849597E-2;9,447053074E-1
1,128120496E1;6,692126620E-1;-7,061796364E-1;-2,433084905E-2;9,732046322E-1
1,129117696E1;6,507646966E-1;-6,932366784E-1;-1,032413632E-1;9,564154754E-1
1,130114896E1;5,930942664E-1;-6,409364042E-1;-2,472196931E-1;9,075670001E-1
1,131112096E1;5,978279530E-1;-5,926609877E-1;-4,132999134E-1;9,377964204E-1
1,132109296E1;6,300923042E-1;-5,436581046E-1;-5,562351000E-1;1,000988478E0
1,133106496E1;6,178734507E-1;-4,929955624E-1;-6,936347276E-1;1,051637467E0
1,134103596E1;6,169986342E-1;-4,351847991E-1;-8,316921669E-1;1,123292030E0
1,135100796E1;5,878118187E-1;-3,289677513E-1;-8,704305553E-1;1,100632485E0
1,136097996E1;4,867955404E-1;-2,118527726E-1;-8,000406039E-1;9,601648105E-1
1,137095196E1;4,552178715E-1;-6,653765962E-2;-7,312446034E-1;8,639266408E-1
1,138092396E1;4,331923603E-1;7,577498127E-2;-5,998103052E-1;7,437539049E-1
1,139089596E1;4,155923143E-1;1,857048282E-1;-4,245125341E-1;6,224260170E-1
1,140086796E1;4,598233578E-1;2,459110862E-1;-3,096960229E-1;6,064828186E-1
1,141083996E1;4,889504586E-1;2,677451742E-1;-1,699048841E-1;5,827758565E-1
1,142081196E1;4,627770057E-1;2,838558613E-1;-1,605820835E-2;5,431340286E-1
1,143078296E1;4,450559223E-1;3,218757000E-1;1,402092147E-1;5,668662665E-1
1,144075496E1;4,500373846E-1;3,572696638E-1;2,190758747E-1;6,149548757E-1
1,145072696E1;4,836853333E-1;3,863977147E-1;2,594058752E-1;6,712273115E-1
1,146069896E1;4,901963541E-1;4,430904539E-1;2,594585001E-1;7,098875469E-1
1,147067096E1;5,173382521E-1;5,174812165E-1;2,092660010E-1;7,610636870E-1
1,148064296E1;5,574435733E-1;5,824407491E-1;1,907835370E-1;8,284798861E-1
1,149061496E1;5,720278448E-1;6,763893152E-1;2,451836926E-1;9,191481948E-1
1,150058696E1;6,020742010E-1;8,098574942E-1;3,219237202E-1;1,059243780E0
1,151055896E1;6,873090635E-1;8,864215938E-1;3,839299339E-1;1,185554379E0
1,152053096E1;7,924199277E-1;9,043382666E-1;3,771617818E-1;1,260161915E0
1,153050196E1;8,722516707E-1;9,449852592E-1;3,222078949E-1;1,325759422E0
1,154047396E1;9,095471124E-1;9,937587123E-1;3,044744593E-1;1,381136135E0
1,155044596E1;9,244192131E-1;1,023601512E0;2,711149246E-1;1,405636596E0
1,156041796E1;9,075095040E-1;1,021669738E0;2,244646686E-1;1,384834626E0
1,157038996E1;9,069870552E-1;9,871358635E-1;1,829482681E-1;1,352971840E0
1,158036196E1;9,173141152E-1;9,200384791E-1;1,574386203E-1;1,308710399E0
1,159033396E1;9,319868258E-1;8,562539810E-1;1,027092665E-1;1,269771443E0
1,160030596E1;8,532423726E-1;8,263654266E-1;1,378481090E-2;1,187894097E0
1,161027796E1;7,849521562E-1;7,515065943E-1;-1,102901816E-2;1,086753739E0
1,162024896E1;7,108113621E-1;6,066066702E-1;1,175337124E-1;9,418272763E-1
1,163022096E1;7,022470915E-1;5,041952462E-1;3,660140651E-1;9,387918405E-1
1,164019296E1;6,097401930E-1;4,067884541E-1;9,346926248E-1;1,187817432E0
1,165016496E1;3,560507020E-1;3,220701199E-1;1,787428336E0;1,850783975E0
1,166013696E1;2,522444978E-1;2,381034453E-1;2,602970493E0;2,625980946E0
1,167010896E1;3,601351283E-1;1,444546587E-1;3,043465807E0;3,068101787E0
1,168008096E1;4,746347205E-1;1,359071989E-2;3,153222722E0;3,188773489E0
1,169005296E1;8,181966470E-1;-1,904905184E-1;2,978949968E0;3,095137364E0
1,170002496E1;1,227072996E0;-4,452383555E-1;2,464706063E0;2,789035910E0
1,170999696E1;1,576553328E0;-6,388031937E-1;1,768842376E0;2,454056492E0
1,171996796E1;1,894058161E0;-7,094393130E-1;1,014365616E0;2,262674978E0
1,172993996E1;1,898281020E0;-5,744355455E-1;2,946102065E-1;2,005054164E0
1,173991196E1;1,617361630E0;-2,912899382E-1;-3,267763245E-1;1,675556993E0
1,174988396E1;1,478996481E0;-8,742895715E-2;-9,169486642E-1;1,742374606E0
1,175985596E1;1,441215867E0;2,227292150E-2;-1,476497381E0;2,063405868E0
1,176982796E1;1,281122318E0;6,922518611E-2;-1,912399707E0;2,302897992E0
1,177979996E1;1,030503054E0;9,559159711E-2;-2,101310965E0;2,342345421E0
1,178977196E1;7,044840901E-1;1,007746422E-1;-1,990307423E0;2,113711665E0
1,179974396E1;3,620019981E-1;1,293509352E-1;-1,710666674E0;1,753327573E0
1,180971596E1;9,220912904E-2;1,313714406E-1;-1,356731787E0;1,366192563E0
1,181968696E1;7,472449243E-3;6,362771966E-2;-9,800810516E-1;9,821726894E-1
1,182965896E1;2,011972819E-1;-1,167262119E-1;-6,215637016E-1;6,636616532E-1
1,183963096E1;5,245861682E-1;-3,327285708E-1;-2,084725338E-1;6,552554823E-1
1,184960296E1;6,524728145E-1;-5,339887103E-1;3,819448042E-1;9,256060446E-1
1,185957496E1;6,683746829E-1;-7,091117227E-1;1,037762665E0;1,423557340E0
1,186954696E1;6,313539141E-1;-8,412234208E-1;1,576554351E0;1,895201369E0
1,187951896E1;5,484217581E-1;-9,252487137E-1;2,050375285E0;2,315359673E0
1,188949096E1;4,803952512E-1;-1,021832072E0;2,340699483E0;2,598806351E0
1,189946296E1;5,647104929E-1;-1,195636976E0;2,286926733E0;2,641681207E0
1,190943496E1;7,496435983E-1;-1,443072212E0;1,959171000E0;2,546129207E0
1,191940596E1;9,052423192E-1;-1,655626102E0;1,504175177E0;2,413110940E0
1,192937796E1;9,771017490E-1;-1,699412830E0;9,953557330E-1;2,198514233E0
1,193934996E1;8,753764227E-1;-1,552980278E0;4,442778772E-1;1,837230104E0
1,194932196E1;6,213363911E-1;-1,295013695E0;1,730015695E-2;1,436460468E0
1,195929396E1;4,782092696E-1;-1,048196802E0;-2,978191584E-1;1,189998694E0
1,196926596E1;5,181172474E-1;-8,612562009E-1;-6,830039048E-1;1,215196305E0
1,197923796E1;5,278920378E-1;-6,920915743E-1;-9,483675081E-1;1,287269079E0
1,198920996E1;5,235494569E-1;-5,460871111E-1;-1,091616690E0;1,328134844E0
1,199918196E1;5,971088916E-1;-4,278734406E-1;-1,224273641E0;1,427746707E0
1,200915296E1;7,146218464E-1;-3,386349895E-1;-1,369605601E0;1,581511158E0
1,201912496E1;8,006218171E-1;-2,458034974E-1;-1,482084396E0;1,702348028E0
1,202909696E1;8,070942463E-1;-1,398845480E-1;-1,555912510E0;1,758360756E0
1,203906896E1;7,309667145E-1;-1,452594548E-2;-1,572248461E0;1,733922883E0
1,204904096E1;7,064636649E-1;1,077101708E-1;-1,563698078E0;1,719256836E0
1,205901296E1;7,311443236E-1;2,327483460E-1;-1,510327032E0;1,694057720E0
1,206898496E1;7,277111310E-1;3,145413181E-1;-1,445196066E0;1,648360216E0
1,207895696E1;6,995733060E-1;3,790485321E-1;-1,316753204E0;1,538479639E0
1,208892896E1;6,251094532E-1;4,811733694E-1;-1,213087333E0;1,447021257E0
1,209890096E1;5,237795448E-1;6,032591392E-1;-1,120967959E0;1,376530336E0
1,210887296E1;4,183627251E-1;7,035159373E-1;-9,818989509E-1;1,278314356E0
1,211884396E1;3,625532444E-1;7,550769773E-1;-9,021885377E-1;1,231068745E0
1,212881596E1;3,547507198E-1;7,812162240E-1;-8,662299156E-1;1,219221526E0
1,213878796E1;2,731418619E-1;8,129720137E-1;-7,998219180E-1;1,172708434E0
1,214875996E1;1,812354724E-1;8,804363108E-1;-7,272579718E-1;1,156251941E0
1,215873196E1;8,573436096E-2;9,382113330E-1;-6,476229876E-1;1,143243815E0
1,216870396E1;-3,775254786E-2;9,976252567E-1;-4,325583029E-1;1,088020263E0
1,217867596E1;-1,627021377E-1;1,035122793E0;-1,564171118E-1;1,059442068E0
1,218864796E1;-1,468132793E-1;1,013150053E0;5,610754251E-2;1,025268367E0
1,219861996E1;-1,058973147E-1;8,984897353E-1;3,188018918E-1;9,592354726E-1
1,220859096E1;-9,228199996E-2;7,427003952E-1;6,083203429E-1;9,644550192E-1
1,221856296E1;-4,260281324E-2;5,678234775E-1;8,302479047E-1;1,006752246E0
1,222853496E1;4,669929944E-2;3,892461493E-1;9,686889213E-1;1,045012735E0
1,223850696E1;1,639514684E-1;2,193102019E-1;9,731216955E-1;1,010911907E0
1,224847896E1;2,469419503E-1;4,221587375E-2;9,477892184E-1;9,803402008E-1
1,225845096E1;2,562284982E-1;-3,470103219E-2;9,790238750E-1;1,012593182E0
1,226842296E1;1,924808376E-1;-1,283675797E-2;8,385252231E-1;8,604290819E-1
1,227839496E1;2,836162716E-1;-9,005486861E-2;5,660742098E-1;6,395217587E-1
1,228836696E1;3,343432063E-1;-3,972924297E-1;7,286735827E-1;8,947579809E-1
1,229833896E1;4,014761855E-1;-5,503759707E-1;1,099588784E0;1,293519358E0
1,230830996E1;4,542456257E-1;-4,739803440E-1;1,579158701E0;1,710186732E0
1,231828196E1;2,658571813E-1;-4,285407541E-1;2,222614378E0;2,279109890E0
1,232825396E1;-1,477942228E-2;-4,870946255E-1;2,911210560E0;2,951715862E0
1,233822596E1;-2,383595534E-1;-6,083447550E-1;3,682185239E0;3,739704100E0
1,234819796E1;-2,206852477E-1;-7,519892820E-1;4,102464389E0;4,176649844E0
1,235816996E1;-1,452044910E-1;-8,966491780E-1;4,159702199E0;4,257720807E0
1,236814196E1;-6,716988981E-4;-1,043714692E0;3,943342940E0;4,079129117E0
1,237811396E1;3,273926210E-1;-1,157593090E0;3,363457607E0;3,572121886E0
1,238808596E1;7,987819907E-1;-1,179437776E0;2,421557119E0;2,809459916E0
1,239805796E1;1,324766521E0;-1,094230322E0;1,176135269E0;2,082220090E0
1,240802996E1;1,609158425E0;-8,848921815E-1;-2,502438730E-1;1,853387981E0
1,241800096E1;1,520679820E0;-6,119352378E-1;-1,484607469E0;2,211558543E0
1,242797296E1;1,319908654E0;-4,676891785E-1;-2,278479846E0;2,674390104E0
1,243794496E1;9,626509403E-1;-4,159912040E-1;-2,714190382E0;2,909737951E0
1,244791696E1;4,241679870E-1;-2,593425060E-1;-2,780199600E0;2,824302893E0
1,245788896E1;-1,014579624E-1;2,690099269E-2;-2,587749022E0;2,589876905E0
1,246786096E1;-5,247671396E-1;3,824685685E-1;-2,245862907E0;2,337854348E0
1,247783296E1;-7,068634683E-1;7,068507506E-1;-1,859471295E0;2,111143634E0
1,248780496E1;-5,721404037E-1;8,840460894E-1;-1,477421826E0;1,814292529E0
1,249777696E1;-1,323606433E-1;8,226603384E-1;-9,787022781E-1;1,285358908E0
1,250774896E1;1,711767997E-1;6,199010459E-1;-4,768059379E-1;8,005764834E-1
1,251771996E1;3,325766163E-1;4,615112297E-1;-1,531385779E-2;5,690644384E-1
1,252769196E1;5,924267337E-1;3,669966166E-1;4,045893162E-1;8,058216094E-1
1,253766396E1;6,857045875E-1;3,294145882E-1;8,371452802E-1;1,131157360E0
1,254763596E1;6,549482332E-1;3,424732480E-1;1,174711472E0;1,387873249E0
1,255760796E1;5,637840016E-1;3,712036883E-1;1,355730159E0;1,514479726E0
1,256757996E1;4,821387447E-1;3,520924294E-1;1,322208656E0;1,450745525E0
1,257755196E1;4,761202788E-1;2,174365712E-1;1,149555581E0;1,263110136E0
1,258752396E1;4,537886658E-1;8,075081561E-2;8,762116975E-1;9,900463556E-1
1,259749596E1;4,324789269E-1;-2,993810959E-3;5,036733091E-1;6,638778407E-1
1,260746796E1;4,749121709E-1;-4,407923520E-3;1,188873428E-1;4,895867647E-1
1,261743896E1;4,541849609E-1;1,091183265E-1;-1,762222159E-1;4,992444864E-1
1,262741096E1;4,195809925E-1;2,936469873E-1;-4,595800406E-1;6,881065151E-1
1,263738296E1;4,910480011E-1;4,392066236E-1;-7,614291000E-1;1,006878777E0
1,264735496E1;5,887258116E-1;5,456439287E-1;-1,054195679E0;1,325010909E0
1,265732696E1;6,060612711E-1;6,770314126E-1;-1,219018164E0;1,520423323E0
1,266729896E1;6,436939511E-1;8,103528996E-1;-1,335039201E0;1,689184239E0
1,267727096E1;6,656623788E-1;9,223041290E-1;-1,441005952E0;1,835823919E0
1,268724296E1;6,900495073E-1;1,024736676E0;-1,505695453E0;1,947658177E0
1,269721496E1;7,005464289E-1;1,114684102E0;-1,506194805E0;2,000477127E0
1,270718696E1;6,398808356E-1;1,251302834E0;-1,413494802E0;1,993282173E0
1,271715796E1;5,512716910E-1;1,404490675E0;-1,301252235E0;1,992423628E0
1,272712996E1;5,816171323E-1;1,437353489E0;-1,247722730E0;1,990245098E0
1,273710196E1;6,472375099E-1;1,370866553E0;-1,147279260E0;1,901168378E0
1,274707396E1;6,112633927E-1;1,297562350E0;-9,516846335E-1;1,721340939E0
1,275704596E1;5,558456755E-1;1,258691814E0;-7,814505512E-1;1,582382527E0
1,276701796E1;5,280712549E-1;1,226947134E0;-5,840456271E-1;1,457864128E0
1,277698996E1;5,036838341E-1;1,184252081E0;-3,836972147E-1;1,342897594E0
1,278696196E1;5,158670926E-1;1,146888958E0;-2,312193722E-1;1,278645978E0
1,279693396E1;5,478118935E-1;1,103151492E0;-1,202246010E-1;1,237535875E0
1,280690596E1;5,079638498E-1;1,105621503E0;3,676202953E-2;1,217282887E0
1,281687796E1;4,311785062E-1;1,131610037E0;1,786564118E-1;1,224081000E0
1,282684896E1;3,581798194E-1;1,142945157E0;3,013005906E-1;1,235070225E0
1,283682096E1;3,775908212E-1;1,091699574E0;3,828160393E-1;1,216935047E0
1,284679296E1;4,680662508E-1;1,023656403E0;4,934728414E-1;1,229013381E0
1,285676496E1;4,515617537E-1;9,750775892E-1;6,420985383E-1;1,251788662E0
1,286673696E1;4,024799332E-1;9,598094858E-1;7,213376659E-1;1,266314485E0
1,287670896E1;4,372055237E-1;8,674478906E-1;7,560426450E-1;1,230940695E0
1,288668096E1;4,419473232E-1;7,298014375E-1;8,645213592E-1;1,214629472E0
1,289665296E1;4,071113665E-1;6,438303374E-1;9,851219362E-1;1,245280048E0
1,290662496E1;4,350223196E-1;6,116106077E-1;1,011696362E0;1,259698965E0
1,291659696E1;5,717356302E-1;4,978085518E-1;1,183351902E0;1,405352877E0
1,292656896E1;6,085400520E-1;3,679509553E-1;1,641082469E0;1,788535873E0
1,293653996E1;5,572609940E-1;3,418549781E-1;2,276939104E0;2,368935695E0
1,294651196E1;4,236648341E-1;3,482808488E-1;2,877497853E0;2,929297755E0
1,295648396E1;2,968701553E-1;3,032811888E-1;3,340448229E0;3,367299472E0
1,296645596E1;2,852070797E-1;2,137114929E-1;3,767700768E0;3,784519092E0
1,297642796E1;2,727422778E-1;3,305452935E-2;3,973187714E0;3,982675176E0
1,298639996E1;4,656823410E-1;-2,410260299E-1;3,884918146E0;3,920145736E0
1,299637196E1;8,848994174E-1;-5,812375018E-1;3,538032662E0;3,693041989E0
1,300634396E1;1,220474705E0;-8,635214122E-1;3,104878528E0;3,446084504E0
1,301631596E1;1,284284639E0;-9,641190299E-1;2,688598874E0;3,131689071E0
1,302628796E1;1,167660388E0;-8,291106212E-1;2,176968089E0;2,605771529E0
1,303625996E1;9,932516856E-1;-6,013689537E-1;1,469909323E0;1,873186309E0
1,304623096E1;8,475530317E-1;-4,176354776E-1;5,651766622E-1;1,100995092E0
1,305620296E1;7,174497791E-1;-3,232293670E-1;-4,021089274E-1;8,836871611E-1
1,306617496E1;7,199617430E-1;-2,295464107E-1;-1,304907330E0;1,507918965E0
1,307614696E1;6,628358348E-1;-1,122746535E-1;-2,103756271E0;2,208562290E0
1,308611896E1;4,499414172E-1;-6,995009467E-2;-2,677977991E0;2,716414257E0
1,309609096E1;1,343355404E-1;-9,921497047E-2;-3,014790477E0;3,019412404E0
1,310606296E1;-2,423569293E-1;-1,385014623E-1;-3,076817740E0;3,089454150E0
1,311603496E1;-5,686510777E-1;-1,210063007E-1;-2,923600225E0;2,980846331E0
1,312600696E1;-7,876984473E-1;1,960198648E-2;-2,647566622E0;2,762329108E0
1,313597896E1;-9,033779345E-1;2,399337700E-1;-2,255027248E0;2,441066938E0
1,314594996E1;-8,084798902E-1;3,425955279E-1;-1,859322776E0;2,056232627E0
1,315592196E1;-5,362122602E-1;2,459249733E-1;-1,508471126E0;1,619718438E0
1,316589396E1;-3,545204857E-1;1,355008905E-1;-1,034318070E0;1,101752756E0
1,317586596E1;-3,174023607E-1;1,147305572E-1;-5,916218644E-1;6,811195122E-1
1,318583796E1;-3,461716850E-1;1,023306593E-1;-2,251476234E-1;4,254384229E-1
1,319580996E1;-3,512059915E-1;1,650902867E-2;1,588431215E-1;3,858099710E-1
1,320578196E1;-3,203944541E-1;-1,279419024E-1;4,439732373E-1;5,622579230E-1
1,321575396E1;-3,339411371E-1;-3,206466883E-1;6,478024971E-1;7,962280183E-1
1,322572596E1;-4,290008569E-1;-4,850474422E-1;9,470121235E-1;1,147233506E0
1,323569796E1;-5,289420515E-1;-6,315937961E-1;1,173679438E0;1,433950432E0
1,324566996E1;-4,814835642E-1;-7,461843856E-1;1,218018290E0;1,507377230E0
1,325564096E1;-3,084662803E-1;-8,170684268E-1;1,157179180E0;1,449764090E0
1,326561296E1;-7,092533715E-2;-8,502048902E-1;9,963105834E-1;1,311683475E0
1,327558496E1;1,014628960E-1;-8,332059380E-1;8,106679183E-1;1,166923017E0
1,328555696E1;2,356820768E-1;-8,020260990E-1;5,593534201E-1;1,005817157E0
1,329552896E1;2,828208676E-1;-7,221388076E-1;3,017011249E-1;8,321632468E-1
1,330550096E1;1,786317073E-1;-5,839574803E-1;6,855860353E-2;6,145046036E-1
1,331547296E1;1,247155550E-1;-4,290695617E-1;-1,561873162E-1;4,733382893E-1
1,332544496E1;2,085543218E-1;-3,267133939E-1;-4,433528477E-1;5,888958264E-1
1,333541696E1;2,044573239E-1;-2,218837076E-1;-7,748800349E-1;8,315493043E-1
1,334538896E1;1,697597270E-1;-9,492304109E-2;-1,054566978E0;1,072352675E0
1,335536096E1;6,108388849E-2;2,058402635E-2;-1,301711242E0;1,303306219E0
1,336533296E1;-4,175423607E-2;1,242753328E-1;-1,496476732E0;1,502208503E0
1,337530396E1;-1,500263974E-2;1,588931883E-1;-1,668089004E0;1,675706731E0
1,338527596E1;2,633147389E-2;1,453458475E-1;-1,770046318E0;1,776198956E0
1,339524796E1;5,120823361E-2;1,528449015E-1;-1,801639409E0;1,808836202E0
1,340521996E1;5,441857427E-3;2,260533571E-1;-1,785827953E0;1,800086446E0
1,341519196E1;5,625986248E-2;3,047475243E-1;-1,761632760E0;1,788682813E0
1,342516396E1;5,054501317E-2;3,524827310E-1;-1,685536510E0;1,722739737E0
1,343513596E1;-1,987394048E-1;4,213506523E-1;-1,456362494E0;1,529060312E0
1,344510796E1;-3,317923950E-1;4,645906658E-1;-1,320004840E0;1,438173654E0
1,345507996E1;-4,355024856E-1;4,312090579E-1;-1,239229065E0;1,382494970E0
1,346505196E1;-3,940113742E-1;3,619558051E-1;-1,127133263E0;1,247672377E0
1,347502396E1;-2,508537010E-1;2,513498738E-1;-1,047459102E0;1,106017590E0
1,348499496E1;-3,456618078E-1;1,817620142E-1;-7,279151988E-1;8,260629830E-1
1,349496696E1;-3,240810870E-1;2,300070982E-1;-2,650127703E-1;4,776647198E-1
1,350493896E1;-2,034635165E-1;2,385345313E-1;7,213066757E-2;3,217125400E-1
1,351491096E1;-3,337837739E-1;2,277262455E-1;4,067580485E-1;5,733436672E-1
1,352488296E1;-1,598413143E-1;-1,750059950E-1;1,084955542E0;1,110542603E0
1,353485496E1;-4,735113242E-1;-4,042747360E-1;1,046513608E0;1,217719905E0
1,354482696E1;-1,545765544E-1;1,155548684E-1;5,461457294E-1;5,792426060E-1
1,355479896E1;4,118803556E-1;6,769087672E-2;9,834496325E-1;1,068363544E0
1,356477096E1;3,834701966E-1;-2,638006425E-1;9,026808733E-1;1,015614558E0
1,357474296E1;5,623219053E-1;-3,402719906E-1;7,657776743E-1;1,009161236E0
1,358471496E1;7,098906449E-1;-3,217290080E-1;4,689683300E-1;9,096073751E-1
1,359468596E1;8,798086122E-1;-4,457028437E-1;2,600590092E-1;1,019972993E0
1,360465796E1;7,932706976E-1;-5,833755362E-1;4,771965319E-1;1,094222073E0
1,361462996E1;5,879926439E-1;-5,175478747E-1;1,000283182E0;1,270495020E0
