"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1,962042050E1;-2,288325387E-1;2,856657207E-2;8,498343229E-2;2,457693300E-1
1,963039250E1;-1,941494867E-1;2,041146040E-2;1,680823070E-1;2,576088369E-1
1,964036450E1;-1,835563785E-1;-3,781979084E-3;2,108277923E-1;2,795632405E-1
1,965033650E1;-1,778720261E-1;1,010866642E-2;2,619125766E-1;3,167630669E-1
1,966030850E1;-1,536826614E-1;1,242182493E-2;3,580893338E-1;3,898725857E-1
1,967028050E1;-1,201386652E-1;1,398244679E-2;4,797815859E-1;4,947920552E-1
1,968025250E1;-8,251970798E-2;3,458511114E-2;6,152574795E-1;6,217293609E-1
1,969022450E1;-1,810970396E-2;2,858352900E-2;7,330046153E-1;7,337852176E-1
1,970019650E1;1,590033352E-2;3,041078389E-2;7,678154290E-1;7,685819210E-1
1,971016950E1;-5,139645914E-2;-9,323970079E-3;6,118900681E-1;6,141156144E-1
1,972014150E1;-1,438736830E-1;-1,847661674E-2;5,218575650E-1;5,416422622E-1
1,973011350E1;-1,576117162E-1;6,246229649E-2;5,990443200E-1;6,225729587E-1
1,974008550E1;-6,116012156E-2;6,115018129E-2;7,714716929E-1;7,763043721E-1
1,975005750E1;1,118578202E-1;-2,965006113E-2;1,003727192E0;1,010375956E0
1,976002950E1;2,837808707E-1;-9,673516631E-2;1,102494850E0;1,142534100E0
1,977000150E1;3,584079705E-1;-1,279376632E-1;1,044332011E0;1,111509635E0
1,977997350E1;2,813221166E-1;-1,518118447E-1;8,907449520E-1;9,463696629E-1
1,978994550E1;1,213595456E-1;-9,327127576E-2;7,235601926E-1;7,395721888E-1
1,979991750E1;9,061137736E-3;-5,684019864E-2;6,090342879E-1;6,117480497E-1
1,980988950E1;1,350414455E-3;-5,329327762E-2;5,446295464E-1;5,472324368E-1
1,981986250E1;3,173576295E-3;1,872980118E-2;5,275907600E-1;5,279326539E-1
1,982983450E1;7,991417041E-2;1,136657792E-1;5,818236852E-1;5,981847412E-1
1,983980650E1;2,452561980E-1;1,146773475E-1;6,824840873E-1;7,342247791E-1
1,984977850E1;4,213518217E-1;1,268389714E-1;7,658150965E-1;8,832317048E-1
1,985975050E1;5,223168638E-1;1,037044626E-1;7,316644335E-1;9,049322433E-1
1,986972250E1;5,693471888E-1;6,783998072E-2;5,953564811E-1;8,265638656E-1
1,987969450E1;5,832230701E-1;4,262561738E-2;3,345852810E-1;6,737309574E-1
1,988966650E1;5,482764548E-1;4,000431061E-2;4,546619475E-2;5,516109051E-1
1,989963850E1;5,730996394E-1;6,733770490E-2;-2,162499154E-1;6,162317657E-1
1,990961050E1;6,664033672E-1;7,842694938E-2;-4,547595960E-1;8,105865311E-1
1,991958250E1;6,865525800E-1;1,272313195E-1;-6,126823658E-1;9,289359155E-1
1,992955550E1;7,341550550E-1;1,384591430E-1;-7,078452158E-1;1,029174149E0
1,993952750E1;7,861711545E-1;1,891024625E-1;-6,974669927E-1;1,067841295E0
1,994949950E1;8,189901142E-1;1,749293965E-1;-6,021082610E-1;1,031445325E0
1,995947150E1;9,078233533E-1;1,148510098E-1;-4,315233457E-1;1,011704697E0
1,996944350E1;9,751739220E-1;1,100562930E-1;-2,434441459E-1;1,011109103E0
1,997941550E1;9,323911607E-1;1,059363449E-1;-1,054808468E-1;9,442997378E-1
1,998938750E1;8,121225594E-1;9,958159089E-2;-4,033994079E-2;8,191989109E-1
1,999935950E1;6,451939081E-1;6,866970062E-2;1,496887207E-3;6,488396932E-1
2,000933150E1;4,992615849E-1;2,421039641E-2;3,621356070E-2;5,011583536E-1
2,001930350E1;4,157570596E-1;-1,633478165E-2;7,885905862E-2;4,234849570E-1
2,002927550E1;3,468442610E-1;-6,638402402E-2;9,729591429E-2;3,662980685E-1
2,003924850E1;2,825485700E-1;-8,818419814E-2;6,751253664E-2;3,035919792E-1
2,004922050E1;2,383738790E-1;-1,215887564E-1;-2,821749330E-2;2,690764925E-1
2,005919250E1;1,876158080E-1;-1,199603069E-1;-1,662953979E-1;2,779286347E-1
2,006916450E1;1,112346531E-1;-1,012843001E-1;-3,848765981E-1;4,132331706E-1
2,007913650E1;1,875216678E-2;-8,064947605E-2;-6,263952559E-1;6,318441251E-1
2,008910850E1;-2,337309340E-2;-4,676193774E-2;-8,421475732E-1;8,437686386E-1
2,009908050E1;-1,194703102E-2;-3,185563087E-3;-9,981121105E-1;9,981886918E-1
2,010905250E1;4,971887469E-3;3,920324206E-2;-1,147013211E0;1,147693740E0
2,011902450E1;6,976897717E-3;1,313237858E-1;-1,250996001E0;1,257889347E0
2,012899650E1;3,604238346E-2;2,342125618E-1;-1,285065973E0;1,306732234E0
2,013896850E1;1,244180596E-1;3,212793571E-1;-1,265863132E0;1,311910724E0
2,014894150E1;2,136329940E-1;4,106786066E-1;-1,174900922E0;1,262809625E0
2,015891350E1;2,916943462E-1;4,988937950E-1;-1,071605179E0;1,217504937E0
2,016888550E1;3,348725255E-1;5,721523905E-1;-9,885963517E-1;1,190302782E0
2,017885750E1;3,017802085E-1;6,322781396E-1;-9,423168093E-1;1,174226515E0
2,018882950E1;2,538366947E-1;6,930926907E-1;-8,772180033E-1;1,146438821E0
2,019880150E1;2,131485522E-1;7,340962905E-1;-8,074607205E-1;1,111900393E0
2,020877350E1;1,469234262E-1;7,294097471E-1;-7,301523435E-1;1,042471830E0
2,021874550E1;8,160505727E-2;7,408784759E-1;-6,326137698E-1;9,776300339E-1
2,022871750E1;-8,646570146E-4;7,347272050E-1;-5,304956567E-1;9,062286992E-1
2,023868950E1;-8,329227135E-2;6,983972847E-1;-4,298919725E-1;8,243200094E-1
2,024866150E1;-1,487569669E-1;6,574539113E-1;-3,295098978E-1;7,503006420E-1
2,025863450E1;-1,870911665E-1;6,321062315E-1;-2,061810100E-1;6,907039897E-1
2,026860650E1;-2,158783248E-1;5,863698953E-1;-6,565136790E-2;6,282859281E-1
2,027857850E1;-2,601141192E-1;5,863628787E-1;7,574483156E-2;6,459241906E-1
2,028855050E1;-2,378349119E-1;5,723997277E-1;2,196793073E-1;6,576213893E-1
2,029852250E1;-2,119010487E-1;5,202308697E-1;3,942403293E-1;6,862708280E-1
2,030849450E1;-2,213033898E-1;4,586310375E-1;4,720463043E-1;6,943668571E-1
2,031846650E1;-2,684407005E-1;4,156832385E-1;4,512723166E-1;6,697011783E-1
2,032843850E1;-2,610622452E-1;5,051251727E-1;6,085255802E-1;8,328315062E-1
2,033841050E1;-1,639141193E-1;5,610742557E-1;9,076931065E-1;1,079619810E0
2,034838250E1;3,995855615E-2;4,586327916E-1;1,245704856E0;1,328051698E0
2,035835450E1;2,191457306E-1;2,934945577E-1;1,461751288E0;1,506944171E0
2,036832750E1;2,107336521E-1;2,347218543E-1;1,478255639E0;1,511536554E0
2,037829950E1;1,108870362E-1;1,914243919E-1;1,381900542E0;1,399495745E0
2,038827150E1;-2,245184630E-3;1,684495121E-1;1,281970457E0;1,292992085E0
2,039824350E1;-4,375003695E-2;9,179251492E-2;1,239707367E0;1,243870687E0
2,040821550E1;-6,414644991E-2;-4,988347381E-2;1,165022051E0;1,167852519E0
2,041818750E1;-1,049854414E-1;-1,719043395E-1;1,013484440E0;1,033307193E0
2,042815950E1;-2,087034988E-1;-2,664055771E-1;7,631627995E-1;8,348332411E-1
2,043813150E1;-3,464761788E-1;-2,549231073E-1;5,523525488E-1;7,000891881E-1
2,044810350E1;-4,421114838E-1;-1,930002165E-1;4,293171912E-1;6,457746498E-1
2,045807550E1;-4,377222714E-1;-1,749638951E-1;4,646092308E-1;6,618722601E-1
2,046804750E1;-3,900160083E-1;-2,029761511E-1;6,060779357E-1;7,487604883E-1
2,047802050E1;-2,788319519E-1;-2,606083551E-1;8,066754395E-1;8,924064303E-1
2,048799250E1;-1,951430931E-1;-3,530411401E-1;9,738034809E-1;1,054045584E0
2,049796442E1;-1,905030169E-1;-4,555396146E-1;1,060544586E0;1,169855786E0
2,050793642E1;-1,862270942E-1;-5,893338490E-1;9,635609132E-1;1,144746500E0
2,051790842E1;-2,621378405E-1;-6,863517281E-1;7,499761587E-1;1,049885318E0
2,052788042E1;-3,906817138E-1;-7,412103054E-1;4,282138216E-1;9,409527062E-1
2,053785242E1;-5,118408461E-1;-7,874796152E-1;4,095155954E-2;9,400969239E-1
2,054782442E1;-6,217934972E-1;-8,200082606E-1;-2,762821090E-1;1,065538598E0
2,055779642E1;-6,912414622E-1;-8,113374245E-1;-4,706073046E-1;1,165141369E0
2,056776842E1;-7,157993294E-1;-8,183055514E-1;-5,700128943E-1;1,227561548E0
2,057774042E1;-7,304884122E-1;-7,671833450E-1;-5,373772448E-1;1,187837492E0
2,058771342E1;-7,455191186E-1;-6,959315139E-1;-4,523277390E-1;1,115670118E0
2,059768542E1;-7,593088996E-1;-6,682683367E-1;-3,056105733E-1;1,056660020E0
2,060765742E1;-7,835355221E-1;-6,118140543E-1;-6,025789618E-2;9,959293978E-1
2,061762942E1;-7,599095549E-1;-5,842052561E-1;2,395627642E-1;9,880023435E-1
2,062760142E1;-6,888812336E-1;-6,233435941E-1;5,320568633E-1;1,070606882E0
2,063757342E1;-6,084174067E-1;-6,250825560E-1;8,293585432E-1;1,203634303E0
2,064754542E1;-5,330725247E-1;-6,131717777E-1;1,059098570E0;1,334854197E0
2,065751742E1;-4,753010473E-1;-6,091602954E-1;1,210139751E0;1,435766544E0
2,066748942E1;-4,419290872E-1;-6,252033010E-1;1,261889364E0;1,475989584E0
2,067746142E1;-4,443546219E-1;-5,799391276E-1;1,210929126E0;1,414259442E0
2,068743342E1;-4,411795838E-1;-5,828884631E-1;1,069001999E0;1,295053535E0
2,069740642E1;-4,642825176E-1;-5,654988438E-1;8,170115626E-1;1,096747506E0
2,070737842E1;-4,947460726E-1;-5,525320584E-1;4,999135494E-1;8,944154006E-1
2,071735042E1;-5,275869593E-1;-5,398903781E-1;1,579789031E-1;7,712243213E-1
2,072732242E1;-5,810011281E-1;-5,441126525E-1;-1,484140277E-1;8,097207007E-1
2,073729442E1;-6,092598443E-1;-5,396854332E-1;-4,142454082E-1;9,132673118E-1
2,074726642E1;-6,749189597E-1;-5,046342990E-1;-6,421236813E-1;1,059478268E0
2,075723842E1;-7,170259291E-1;-5,117342806E-1;-8,034659028E-1;1,192290071E0
2,076721042E1;-7,291524696E-1;-5,142801583E-1;-8,871769810E-1;1,258264837E0
2,077718242E1;-6,964209259E-1;-4,652012613E-1;-9,158259988E-1;1,241028436E0
2,078715442E1;-6,503311256E-1;-4,122421521E-1;-8,859484810E-1;1,173788258E0
2,079712742E1;-6,279083692E-1;-3,586187991E-1;-8,291205615E-1;1,100144204E0
2,080709942E1;-5,935404821E-1;-2,994949704E-1;-7,153922170E-1;9,766133142E-1
2,081707142E1;-5,451664670E-1;-2,753424615E-1;-5,776926273E-1;8,406834835E-1
2,082704342E1;-4,999981879E-1;-2,618061572E-1;-4,464512873E-1;7,196244880E-1
2,083701542E1;-5,005453411E-1;-2,188642055E-1;-3,507540017E-1;6,492114822E-1
2,084698742E1;-5,425841904E-1;-1,440482041E-1;-2,713891590E-1;6,235379414E-1
2,085695942E1;-5,367862375E-1;-1,201389393E-1;-1,973762727E-1;5,844058714E-1
2,086693142E1;-5,470752905E-1;-8,654814720E-2;-1,227716482E-1;5,673225122E-1
2,087690342E1;-5,436817127E-1;-3,507861614E-2;-5,408089757E-2;5,474897785E-1
2,088687542E1;-5,562613029E-1;-5,704251230E-3;-7,706630230E-4;5,562910834E-1
2,089684742E1;-5,738767709E-1;4,278436929E-2;3,036166728E-2;5,762697991E-1
2,090682042E1;-5,687665603E-1;4,561500639E-2;8,739482403E-2;5,772469005E-1
2,091679242E1;-5,539633471E-1;9,379986405E-2;1,542665058E-1;5,826422224E-1
2,092676442E1;-5,278456986E-1;1,383457071E-1;2,359257960E-1;5,944927228E-1
2,093673642E1;-4,862885502E-1;1,922935805E-1;3,366733217E-1;6,219343219E-1
2,094670842E1;-4,357770855E-1;2,285504106E-1;4,413589472E-1;6,610103468E-1
2,095668042E1;-4,008035365E-1;2,556221420E-1;5,293051636E-1;7,114422749E-1
2,096665242E1;-3,615829355E-1;2,712716299E-1;5,755677491E-1;7,318529567E-1
2,097662442E1;-3,479211719E-1;2,741671711E-1;5,488483125E-1;7,053022400E-1
2,098659642E1;-3,928068843E-1;2,889167726E-1;4,474745500E-1;6,618184213E-1
2,099656842E1;-4,225003611E-1;2,762832785E-1;3,189977735E-1;5,971587599E-1
2,100654142E1;-4,266426748E-1;2,720808846E-1;1,589214742E-1;5,303847798E-1
2,101651342E1;-4,456872024E-1;2,908024997E-1;2,738251090E-2;5,328723844E-1
2,102648542E1;-4,524653313E-1;2,900350526E-1;-4,709873736E-2;5,395030109E-1
2,103645742E1;-4,732689571E-1;3,323013586E-1;-1,142306203E-1;5,894542674E-1
2,104642942E1;-5,183859269E-1;3,925335270E-1;-1,780091250E-1;6,741615442E-1
2,105640142E1;-5,652010743E-1;4,158270800E-1;-1,727244115E-1;7,226327817E-1
2,106637342E1;-5,527074748E-1;4,659967750E-1;4,020662427E-2;7,240546386E-1
2,107634542E1;-4,280063917E-1;5,235933110E-1;3,890374768E-1;7,801856093E-1
2,108631742E1;-2,624949592E-1;4,563538393E-1;7,172773594E-1;8,897467283E-1
2,109628942E1;-1,117807831E-1;3,645002210E-1;9,333974665E-1;1,008258987E0
2,110626142E1;-4,019054443E-2;2,972633806E-1;9,470121235E-1;9,933844972E-1
2,111623442E1;-9,829651907E-2;2,472185236E-1;7,221498442E-1;7,695970384E-1
2,112620642E1;-1,807776720E-1;2,746861115E-1;4,599799901E-1;5,654331241E-1
2,113617842E1;-1,927691053E-1;2,317602396E-1;2,362286818E-1;3,829839771E-1
2,114615042E1;-1,422212416E-1;2,107517785E-1;8,945128977E-2;2,695268575E-1
2,115612242E1;-7,299861364E-2;1,580370829E-1;-1,033378422E-2;1,743883719E-1
2,116609442E1;-2,576634049E-2;1,299830192E-1;-5,567660272E-2;1,437336901E-1
2,117606642E1;-4,686726071E-2;9,080316603E-2;-8,577573001E-2;1,334137585E-1
2,118603842E1;-1,403161456E-1;2,149904251E-2;-1,269869059E-1;1,904639174E-1
2,119601042E1;-2,353304764E-1;8,579911888E-3;-5,507317007E-2;2,418410678E-1
2,120598242E1;-2,809648517E-1;3,098439574E-3;9,226555467E-2;2,957427612E-1
2,121595442E1;-2,180016681E-1;-1,373744845E-2;2,871251857E-1;3,607690633E-1
2,122592742E1;-1,303173338E-1;-4,027766794E-2;4,311982405E-1;4,522574716E-1
2,123589942E1;-9,594052970E-2;-5,036674619E-2;5,102508420E-1;5,216294816E-1
2,124587142E1;-1,158434285E-1;-7,953353494E-2;4,783139348E-1;4,985273346E-1
2,125584342E1;-1,723719706E-1;-1,550640661E-1;3,485349834E-1;4,186091201E-1
2,126581542E1;-2,420915388E-1;-2,252797705E-1;1,697949564E-1;3,717386385E-1
2,127578742E1;-3,709653412E-1;-2,761072773E-1;-6,144780457E-2;4,665043897E-1
2,128575942E1;-5,363845338E-1;-3,640359521E-1;-3,474228430E-1;7,354815935E-1
2,129573142E1;-7,084984960E-1;-4,206010392E-1;-5,958061320E-1;1,016789211E0
2,130570342E1;-7,897261155E-1;-4,458238810E-1;-7,327531850E-1;1,165913162E0
2,131567542E1;-8,180525132E-1;-4,732046378E-1;-7,602736902E-1;1,212909159E0
2,132564842E1;-8,240637432E-1;-4,595481732E-1;-7,400785768E-1;1,199158820E0
2,133562042E1;-7,319833991E-1;-4,311122864E-1;-5,966528088E-1;1,038100224E0
2,134559242E1;-5,806902024E-1;-3,257980853E-1;-2,657185292E-1;7,169043453E-1
2,135556442E1;-3,912371993E-1;-2,427787328E-1;9,345078528E-2;4,698309361E-1
2,136553642E1;-2,282747144E-1;-2,326706511E-1;3,837685508E-1;5,035109509E-1
2,137550842E1;-1,362709688E-1;-1,885107243E-1;5,887795329E-1;6,330619310E-1
2,138548042E1;-8,701007724E-2;-1,808292371E-1;6,597167838E-1;6,895623259E-1
2,139545242E1;-1,304736006E-1;-2,042338872E-1;5,965341103E-1;6,438849167E-1
2,140542442E1;-1,866865392E-1;-2,511607164E-1;4,388651097E-1;5,390140572E-1
2,141539642E1;-2,998433183E-1;-2,661687648E-1;2,534446388E-1;4,743269040E-1
2,142536942E1;-3,898908779E-1;-2,988400823E-1;2,334266961E-2;4,917978972E-1
2,143534142E1;-4,783999620E-1;-3,199137399E-1;-1,606621903E-1;5,975145722E-1
2,144531342E1;-4,973280568E-1;-2,698104107E-1;-2,975443393E-1;6,392694954E-1
2,145528542E1;-5,199274722E-1;-2,710017809E-1;-4,041525292E-1;7,121136205E-1
2,146525742E1;-5,330592223E-1;-1,734041503E-1;-5,076587713E-1;7,562661977E-1
2,147522942E1;-4,665247786E-1;-3,279586315E-2;-6,493256968E-1;8,002154699E-1
2,148520142E1;-3,275257914E-1;7,968760908E-2;-7,916252911E-1;8,604033127E-1
2,149517325E1;-2,247808568E-1;2,199588042E-1;-9,980811203E-1;1,046457946E0
2,150514525E1;-1,846047843E-1;3,552551883E-1;-1,238127449E0;1,301247384E0
2,151511725E1;-1,430332737E-1;4,040665752E-1;-1,477732898E0;1,538643179E0
2,152508925E1;-1,454518282E-1;4,785986942E-1;-1,678960147E0;1,751890442E0
2,153506225E1;-6,919960454E-2;5,886353990E-1;-1,858016508E0;1,950257820E0
2,154503425E1;8,137453079E-2;6,441590971E-1;-2,011025278E0;2,113240503E0
2,155500625E1;3,872746874E-1;7,469046164E-1;-2,130552891E0;2,290655760E0
2,156497825E1;6,321834147E-1;8,205497128E-1;-2,386635209E0;2,601727372E0
2,157495025E1;7,659961409E-1;1,020352288E0;-2,701176234E0;2,987343624E0
2,158492225E1;9,530065428E-1;1,299393990E0;-3,042775251E0;3,443127566E0
2,159489425E1;1,229900417E0;1,658351051E0;-3,418258297E0;3,993403689E0
2,160486625E1;1,719760994E0;1,875276904E0;-3,737098780E0;4,521078261E0
2,161483825E1;2,310143980E0;2,322687135E0;-4,088015335E0;5,238655372E0
2,162481025E1;3,110282525E0;3,089773708E0;-4,327049510E0;6,159863344E0
2,163478325E1;3,995812930E0;3,695734407E0;-4,579981933E0;7,113452628E0
2,164475525E1;4,715858361E0;4,491340775E0;-4,647795601E0;8,000841580E0
2,165472725E1;5,252136329E0;5,705846935E0;-4,647843549E0;9,041242996E0
2,166469925E1;5,541434340E0;6,817458179E0;-4,366806484E0;9,810923985E0
2,167467125E1;5,912609743E0;7,453038826E0;-3,940305896E0;1,029722061E1
2,168464325E1;6,288910815E0;8,315299652E0;-3,364576764E0;1,095513507E1
2,169461525E1;6,456486168E0;9,570102775E0;-2,340031146E0;1,177916918E1
2,170458725E1;6,620035129E0;1,104410983E1;-8,623099422E-1;1,290506898E1
2,171455925E1;6,769085333E0;1,255038766E1;1,094192973E0;1,430139871E1
2,172453125E1;7,151460493E0;1,375273541E1;3,565127490E0;1,590569875E1
2,173450325E1;7,422357316E0;1,529847026E1;6,442596692E0;1,818355390E1
2,174447625E1;7,894788367E0;1,651806847E1;1,007049112E1;2,089471370E1
2,175444825E1;8,462833673E0;1,685731457E1;1,411114635E1;2,355659269E1
2,176442025E1;8,676934152E0;1,650630855E1;1,934989606E1;2,687314432E1
2,177439225E1;8,854228747E0;1,650181789E1;2,418731628E1;3,058976347E1
2,178436425E1;8,445694315E0;1,534327864E1;2,870346007E1;3,362490999E1
2,179433625E1;7,620580266E0;1,354817876E1;3,204127763E1;3,561277669E1
2,180430825E1;7,198284411E0;1,181781340E1;3,506694978E1;3,769836838E1
2,181428025E1;5,952370809E0;8,906912161E0;3,759312937E1;3,908973239E1
2,182425225E1;5,126749222E0;6,687689753E0;3,850942081E1;3,942060683E1
2,183422425E1;5,778714936E0;4,125051599E0;3,979418974E1;4,042260672E1
2,184419725E1;6,785401404E0;-6,638139278E-1;4,190543688E1;4,245642427E1
2,185416925E1;6,691392210E0;-5,677727675E0;4,112245728E1;4,204839848E1
2,186414125E1;6,824628035E0;-1,093639593E1;3,970027878E1;4,174077670E1
2,187411325E1;7,818586868E0;-1,522733771E1;3,701040054E1;4,077709973E1
2,188408525E1;7,865591465E0;-1,889407052E1;3,222466737E1;3,817437120E1
2,189405725E1;8,652233174E0;-2,352255101E1;2,874118396E1;3,813433100E1
2,190402925E1;9,170635035E0;-2,594963199E1;2,620516233E1;3,800255887E1
2,191400125E1;1,081608830E1;-2,835709440E1;2,447056008E1;3,898616267E1
2,192397325E1;1,248589521E1;-3,105085753E1;2,247142980E1;4,031151808E1
2,193394525E1;1,307438823E1;-3,183400553E1;2,000963038E1;3,980865288E1
2,194391725E1;1,305150925E1;-3,255035026E1;1,850524120E1;3,965237884E1
2,195389025E1;1,369008016E1;-3,314230366E1;1,687065791E1;3,962889962E1
2,196386225E1;1,426834172E1;-3,332886726E1;1,531073304E1;3,935501893E1
2,197383425E1;1,458596949E1;-3,353678490E1;1,405385416E1;3,917878589E1
2,198380625E1;1,475481954E1;-3,367132465E1;1,312613024E1;3,903534422E1
2,199377825E1;1,442632530E1;-3,346229371E1;1,237023144E1;3,848202941E1
2,200375025E1;1,405173279E1;-3,324756524E1;1,170984223E1;3,794696554E1
2,201372225E1;1,329053991E1;-3,256080508E1;1,087887336E1;3,681296462E1
2,202369425E1;1,228104971E1;-3,160218214E1;1,005476094E1;3,536411056E1
2,203366625E1;1,161305560E1;-3,123116462E1;9,647378408E0;3,468891197E1
2,204363825E1;1,096873922E1;-3,118781336E1;9,663026726E0;3,444367907E1
2,205361125E1;1,000005673E1;-3,021125584E1;9,571214916E0;3,323145000E1
2,206358325E1;8,914532837E0;-2,856704686E1;9,955108012E0;3,153806015E1
2,207355525E1;8,321509395E0;-2,736501135E1;1,031562043E1;3,040564734E1
2,208352725E1;8,102790785E0;-2,701746689E1;1,031323945E1;3,003267626E1
2,209349925E1;7,787057512E0;-2,717188718E1;1,014225984E1;3,003023730E1
2,210347125E1;7,140440245E0;-2,697789761E1;9,566096848E0;2,950089923E1
2,211344325E1;6,409855208E0;-2,688878137E1;8,979839804E0;2,906424487E1
2,212341525E1;5,716856657E0;-2,720865213E1;8,212511448E0;2,899031813E1
2,213338725E1;5,677055245E0;-2,785073722E1;7,423717378E0;2,937693142E1
2,214335925E1;6,205820126E0;-2,875953486E1;7,493452442E0;3,036074569E1
2,215333225E1;6,899318029E0;-2,926932787E1;8,522374116E0;3,125579952E1
2,216330425E1;8,046690844E0;-2,965850451E1;9,978123822E0;3,231004609E1
2,217327625E1;1,087626316E1;-3,151836348E1;1,180476709E1;3,537022565E1
2,218324825E1;1,547336516E1;-3,366384723E1;1,337893461E1;3,939131289E1
2,219322025E1;2,031993276E1;-3,513504645E1;1,510594016E1;4,330774278E1
2,220319225E1;2,348352669E1;-3,625104837E1;1,635042997E1;4,618388349E1
2,221316425E1;2,432133446E1;-3,674470774E1;1,660620004E1;4,708998552E1
2,222313625E1;2,382047132E1;-3,600928939E1;1,639568858E1;4,618335610E1
2,223310825E1;2,339262822E1;-3,436137328E1;1,569951909E1;4,443415272E1
2,224308025E1;2,393652452E1;-3,321599963E1;1,405340860E1;4,328692794E1
2,225305225E1;2,625901987E1;-3,212907241E1;1,158893116E1;4,308267336E1
2,226302525E1;2,879040115E1;-3,036448329E1;8,705219473E0;4,273955884E1
2,227299725E1;3,084659324E1;-2,799534588E1;6,371024433E0;4,214073632E1
2,228296925E1;3,306367031E1;-2,567776687E1;3,819793028E0;4,203742171E1
2,229294125E1;3,443689124E1;-2,315866709E1;1,448578681E0;4,152495298E1
2,230291325E1;3,545163108E1;-2,058117233E1;5,118477166E-2;4,099274839E1
2,231288525E1;3,690569094E1;-1,910183729E1;-1,042167372E0;4,156917517E1
2,232285725E1;3,788246364E1;-1,751967312E1;-2,171927204E0;4,179398599E1
2,233282925E1;3,909048202E1;-1,694470588E1;-2,737186897E0;4,269286865E1
2,234280125E1;3,960976856E1;-1,696499923E1;-2,457608712E0;4,315999079E1
2,235277325E1;3,966549954E1;-1,712001827E1;-1,484417435E0;4,322788885E1
2,236274525E1;3,962876500E1;-1,718901425E1;-2,827982461E-1;4,319700453E1
2,237271825E1;4,050535150E1;-1,832764021E1;1,838361093E0;4,449680289E1
2,238269025E1;4,167575357E1;-1,940263561E1;4,432112281E0;4,618413498E1
2,239266225E1;4,275398950E1;-1,964409988E1;7,453829954E0;4,763773566E1
2,240263425E1;4,461671594E1;-2,008824737E1;1,137209302E1;5,023458493E1
2,241260625E1;4,620932440E1;-2,003819520E1;1,533168595E1;5,264875614E1
2,242257825E1;4,690941855E1;-1,926565756E1;1,919762287E1;5,422368333E1
2,243255025E1;4,754503428E1;-1,844339520E1;2,331676878E1;5,607460047E1
2,244252225E1;4,715175056E1;-1,698150826E1;2,705384593E1;5,695234659E1
2,245249425E1;4,631267979E1;-1,526890908E1;3,010666318E1;5,730981645E1
2,246246625E1;4,545261518E1;-1,449743212E1;3,326145121E1;5,815874741E1
2,247243825E1;4,471345695E1;-1,408496953E1;3,593913684E1;5,907030689E1
2,248241125E1;4,339614007E1;-1,466204294E1;3,857301980E1;5,988387373E1
2,249238325E1;4,108259331E1;-1,651908121E1;4,089518771E1;6,027500223E1
2,250235550E1;3,908697603E1;-1,984533532E1;4,241568831E1;6,099770195E1
2,251232750E1;3,579877092E1;-2,495687535E1;4,310112700E1;6,133599901E1
2,252229950E1;3,153718683E1;-3,069982813E1;4,261233719E1;6,126079400E1
2,253227150E1;2,687682030E1;-3,586923454E1;4,084765218E1;6,064236263E1
2,254224350E1;2,090524607E1;-3,920298011E1;3,849415724E1;5,878522862E1
2,255221550E1;1,655690334E1;-4,149422793E1;3,541208285E1;5,700804866E1
2,256218750E1;1,378828882E1;-4,318047137E1;3,228413355E1;5,565011497E1
2,257215950E1;1,191172553E1;-4,376949181E1;2,918101152E1;5,393689880E1
